id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_ts
4995083,25748492,0,6,40.72954,-73.98337,0,120,1,8,0.18,1,0,1464566400000000000
4995739,25757883,1,3,40.70213,-73.91472,1,49,1,43,0.82,1,25,1542585600000000000
4996027,45384,1,0,40.70971,-73.96561,0,240,14,20,0.43,1,238,1560988800000000000
4996877,317718,1,11,40.72514,-73.95392,0,380,4,0,0.0,1,177,1301270400000000000
4998025,25773982,0,7,40.77569,-73.95721,0,150,1,9,0.24,2,364,1557705600000000000
4998221,25774748,2,27,40.76435,-73.83211,1,89,1,3,0.06,2,365,1558224000000000000
4998294,25773982,0,7,40.77595,-73.95573,1,100,3,28,0.55,2,364,1558483200000000000
5002867,262760,1,18,40.6404,-73.9612,1,75,1,24,0.52,1,0,1496188800000000000
5003266,19918657,2,132,40.78631,-73.83923,1,50,5,5,0.47,1,310,1553731200000000000
5004463,25807709,1,63,40.6216,-73.95315,1,60,10,27,0.5,1,322,1562284800000000000
5006113,6095946,0,33,40.72177,-74.00356,0,760,14,1,0.04,1,292,1503100800000000000
5006114,4830078,1,0,40.70853,-73.95368,1,85,3,15,0.57,1,82,1560470400000000000
5006927,25821864,2,28,40.70739,-73.91498,1,65,3,5,0.09,1,0,1444176000000000000
5010368,25840204,0,7,40.77546,-73.95165,0,150,3,75,1.44,1,234,1556323200000000000
5010729,7847292,0,7,40.77537,-73.95029,0,169,4,147,2.76,1,310,1561248000000000000
5011693,8834234,0,2,40.81419,-73.95033,0,85,2,25,0.52,1,58,1560038400000000000
5013302,10207681,0,51,40.71732,-74.00981,0,350,3,13,0.36,1,69,1557964800000000000
5013556,1387175,1,8,40.67279,-73.96033,0,148,7,56,1.05,1,44,1560470400000000000
5014831,5349999,1,8,40.67777,-73.95131,0,100,6,13,0.26,1,0,1546560000000000000
5015281,25870353,0,36,40.73661,-73.98706,0,1000,7,0,0.0,1,365,1301270400000000000
5019183,25894037,1,8,40.67477,-73.94961,0,125,1,0,0.0,1,0,1301270400000000000
5019373,25895198,1,0,40.71505,-73.93936,0,80,7,10,0.22,1,0,1466380800000000000
5020687,10366837,2,27,40.75784,-73.83181,0,72,2,94,3.4,3,102,1561939200000000000
5020842,17770322,1,45,40.68138,-73.9926,1,125,1,8,0.16,1,191,1562457600000000000
5021376,17638424,2,43,40.74602,-73.87338,1,34,1,95,2.37,8,175,1562025600000000000
5025771,630519,1,34,40.67676,-73.96683,0,288,1,2,0.05,1,0,1451779200000000000
5028135,3560446,1,0,40.7169,-73.95087,0,167,2,59,1.2,1,0,1558742400000000000
5028264,25881276,0,4,40.7921,-73.97918,0,125,21,45,0.86,2,176,1558915200000000000
5028478,3116461,1,23,40.65308,-73.95109,0,100,2,67,1.27,1,153,1560470400000000000
5028653,5244243,0,17,40.71068,-74.00713,0,290,5,0,0.0,1,0,1301270400000000000
5029202,14362471,0,10,40.79641,-73.94847,0,229,30,6,0.12,1,61,1550102400000000000
5029204,3646549,1,0,40.71735,-73.94465,1,100,2,49,0.9,1,149,1560556800000000000
5029573,25961456,1,34,40.67824,-73.96514,1,60,1,0,0.0,1,0,1301270400000000000
5029703,25318403,1,0,40.71281,-73.95796,0,225,3,87,1.63,3,275,1562284800000000000
5030256,8707742,1,1,40.6955,-73.94385,1,70,2,0,0.0,1,0,1301270400000000000
5031178,21721684,1,3,40.68594,-73.90653,0,174,3,198,3.7,2,269,1560038400000000000
5031539,25974544,0,5,40.76263,-73.9887,0,350,1,0,0.0,1,0,1301270400000000000
5033691,25237492,0,4,40.78147,-73.98315,0,250,30,13,0.25,34,304,1560556800000000000
5034136,25237492,0,4,40.78215,-73.98349,0,105,30,15,0.31,34,285,1555632000000000000
5036261,15929586,2,37,40.77645,-73.90566,1,40,3,95,1.75,1,336,1558310400000000000
5036659,25999700,1,8,40.67615,-73.95776,1,50,14,43,0.8,1,313,1561161600000000000
5037654,26005018,0,75,40.76193,-73.94942,1,65,3,43,0.81,1,35,1559001600000000000
5037892,6228539,0,2,40.80535,-73.95407,1,75,30,1,0.45,2,330,1556841600000000000
5038299,17465490,1,24,40.68752,-73.9795,0,180,31,1,0.02,1,0,1421798400000000000
5039939,26018110,1,0,40.70898,-73.93286,1,60,25,0,0.0,1,0,1301270400000000000
5040218,26019828,0,5,40.76159,-73.99824,1,69,2,22,0.64,2,7,1553040000000000000
5040653,19195540,0,31,40.71723,-73.99164,1,150,4,36,0.71,3,294,1559606400000000000
5040919,26024349,1,70,40.6978,-73.98396,1,200,1,0,0.0,1,0,1301270400000000000
5040951,26024433,0,36,40.73272,-73.9852,0,125,3,21,0.4,1,7,1559433600000000000
5041891,26031034,0,4,40.79693,-73.96348,0,795,4,22,0.42,1,249,1560988800000000000
5046189,23732730,3,101,40.87054,-73.84681,0,450,2,45,0.84,4,342,1562025600000000000
5046190,22776830,0,7,40.77209,-73.95083,1,80,1,0,0.0,1,0,1301270400000000000
5046422,2370532,1,55,40.69119,-73.99438,0,300,2,8,0.22,1,0,1477267200000000000
5046894,6454648,0,2,40.81549,-73.95278,2,80,1,29,0.62,1,357,1560297600000000000
5048535,905563,0,36,40.73718,-73.98373,1,75,5,0,0.0,1,0,1301270400000000000
5049823,22927481,0,9,40.7655,-73.98018,1,500,3,1,0.02,3,0,1447200000000000000
5050156,193488,0,6,40.73273,-73.98969,1,135,1,14,0.28,2,332,1558828800000000000
5050369,23465153,0,6,40.72536,-73.9856,0,250,1,0,0.0,1,0,1301270400000000000
5050664,93292,0,31,40.71848,-73.99549,1,80,3,153,2.9,1,238,1561420800000000000
5050799,16616158,1,8,40.67586,-73.9621,0,85,5,22,0.42,1,0,1445990400000000000
5051597,10975987,1,3,40.68386,-73.90936,0,150,4,119,2.23,1,273,1560988800000000000
5052495,26089087,1,0,40.70907,-73.96396,1,60,1,33,2.75,1,19,1561507200000000000
5052897,26079021,0,7,40.76173,-73.96183,0,249,3,85,1.59,1,158,1561680000000000000
5054072,25237492,0,7,40.7606,-73.96028,0,155,30,17,0.32,34,316,1549065600000000000
5054397,8873293,1,1,40.68951,-73.95524,1,65,2,14,0.27,2,0,1527292800000000000
5055033,26100862,1,11,40.72474,-73.94733,0,90,1,0,0.0,1,0,1301270400000000000
5056421,13220337,0,10,40.79213,-73.94974,0,150,3,27,0.5,1,0,1558656000000000000
5058683,3074904,1,0,40.71301,-73.95374,1,96,1,175,3.27,4,44,1560643200000000000
5059402,26124805,1,0,40.71677,-73.95773,1,90,1,0,0.0,1,0,1301270400000000000
5060771,26133955,0,16,40.73345,-74.00302,1,89,1,1,0.03,1,365,1461196800000000000
5061165,9018446,0,15,40.83554,-73.93849,1,80,1,307,5.66,1,54,1561766400000000000
5061178,26136707,0,15,40.8447,-73.93369,1,77,4,80,1.57,1,66,1560643200000000000
5061309,13501341,1,3,40.70171,-73.91344,1,60,1,155,3.39,2,170,1560988800000000000
5065185,10428997,0,4,40.79463,-73.97061,0,165,4,72,1.35,1,0,1561334400000000000
5065276,25963759,1,39,40.66135,-73.98726,1,70,1,3,0.06,1,363,1444003200000000000
5065630,8813443,1,1,40.68574,-73.95758,0,83,1,0,0.0,1,0,1301270400000000000
5066526,26162659,1,1,40.69494,-73.95507,1,70,1,0,0.0,1,0,1301270400000000000
5066813,1445871,0,6,40.73096,-73.98376,0,139,1,62,1.15,1,240,1561852800000000000
5066900,25052740,1,1,40.69604,-73.94504,1,50,7,13,0.33,3,227,1557964800000000000
5066963,26164700,1,3,40.69709,-73.91003,1,50,1,0,0.0,1,0,1301270400000000000
5067097,2372310,1,0,40.71343,-73.94842,0,220,5,0,0.0,1,21,1301270400000000000
5067348,6278351,0,5,40.75977,-73.98981,0,250,3,26,0.51,1,96,1561766400000000000
5067417,8954264,0,2,40.80858,-73.95132,1,177,10,25,0.51,1,213,1559952000000000000
5068972,23340108,0,17,40.71182,-74.00497,0,150,3,7,0.13,1,0,1464134400000000000
5069145,26176627,1,3,40.70126,-73.93731,1,50,1,0,0.0,1,0,1301270400000000000
5070183,12306481,2,32,40.74513,-73.91685,0,90,30,10,0.28,3,332,1558569600000000000
5070378,26184062,1,0,40.71223,-73.95681,1,150,7,1,0.03,1,179,1472601600000000000
5075659,192852,0,7,40.77407,-73.95238,0,125,3,211,3.95,1,230,1561161600000000000
5077231,7021059,0,7,40.77636,-73.95099,0,150,1,0,0.0,2,0,1301270400000000000
5078828,3196390,1,18,40.63854,-73.95814,0,415,4,3,0.06,1,0,1435881600000000000
5079124,12603113,1,52,40.63953,-73.97214,1,50,2,39,0.77,1,245,1561334400000000000
5081207,25237492,0,4,40.78305,-73.98398,0,165,30,16,0.31,34,326,1560556800000000000
5082455,2908101,0,2,40.82846,-73.94393,0,175,4,29,0.55,1,7,1541376000000000000
5083907,63613,1,19,40.69105,-73.96789,1,50,60,0,0.0,2,210,1301270400000000000
5084095,1700398,0,7,40.77421,-73.95361,0,250,4,0,0.0,1,0,1301270400000000000
5084887,26265097,0,6,40.7295,-73.98398,0,100,5,1,0.02,1,0,1423180800000000000
5085803,23772724,0,7,40.78151,-73.94775,0,99,30,12,0.29,15,208,1556323200000000000
5091056,26301893,2,57,40.71158,-73.85273,1,80,1,12,0.35,1,59,1546473600000000000
5093174,17312709,1,1,40.6926,-73.94719,0,140,5,4,0.08,1,0,1433548800000000000
5093352,19850240,0,2,40.80954,-73.94227,1,83,7,18,0.66,1,0,1551571200000000000
5094593,7801481,2,189,40.78598,-73.77915,1,99,3,4,0.08,2,7,1525392000000000000
5096158,21201361,1,0,40.71102,-73.95627,1,79,1,1,0.09,1,89,1535241600000000000
5101342,19293586,1,0,40.71759,-73.94388,1,100,2,19,0.61,1,34,1561766400000000000
5102006,26360956,1,65,40.68854,-73.99533,0,160,4,16,0.3,1,0,1479686400000000000
5102132,26260328,1,3,40.70206,-73.91342,1,45,7,1,0.02,1,0,1455580800000000000
5102389,26362901,1,0,40.71124,-73.95717,0,225,1,63,1.27,1,0,1510617600000000000
5104668,24915685,0,5,40.75928,-73.99036,0,180,1,0,0.0,1,0,1301270400000000000
5105514,26380626,1,0,40.71768,-73.95355,0,90,7,1,0.07,1,0,1524960000000000000
5105632,15321576,1,34,40.67467,-73.96557,1,60,1,0,0.0,1,0,1301270400000000000
5105768,26382036,2,43,40.74038,-73.87599,0,120,5,31,0.64,2,64,1558915200000000000
5105805,8329975,0,5,40.76645,-73.98539,0,150,4,15,0.41,1,5,1561766400000000000
5106041,4265630,1,18,40.64801,-73.95623,0,80,4,51,0.97,2,306,1561161600000000000
5106214,22984995,0,16,40.73822,-74.00606,0,275,2,11,0.21,1,0,1531872000000000000
5106749,26388856,2,20,40.7599,-73.9285,0,110,14,35,0.69,1,177,1558656000000000000
5110224,26405093,4,118,40.6375,-74.07654,1,85,1,0,0.0,2,359,1301270400000000000
5110541,1965783,0,7,40.76996,-73.95875,0,245,1,3,0.06,1,0,1432425600000000000
5112761,2638171,1,0,40.71577,-73.94604,1,90,3,0,0.0,1,364,1301270400000000000
5113910,10125456,1,72,40.67404,-74.01021,0,115,5,51,0.95,1,8,1557878400000000000
5115372,26432133,2,49,40.76374,-73.87103,1,54,1,430,13.45,5,347,1562112000000000000
5115534,26433326,1,0,40.70783,-73.94858,0,195,2,3,0.06,1,0,1451433600000000000
5116726,7203997,1,22,40.67034,-73.97512,0,995,2,43,0.82,2,328,1560384000000000000
5116727,2897021,0,6,40.72695,-73.98675,0,120,10,7,0.13,1,0,1483488000000000000
5117339,26446036,0,4,40.78648,-73.9692,1,135,2,78,1.68,1,0,1559433600000000000
5119201,17450152,0,5,40.76332,-73.9884,1,150,1,38,0.77,5,307,1561075200000000000
5122899,9059339,0,10,40.78744,-73.95211,1,61,7,167,3.21,1,292,1558483200000000000
5123033,1475015,0,9,40.75587,-73.96856,0,115,30,0,0.0,52,281,1301270400000000000
5126391,26003292,1,24,40.69454,-73.97166,1,63,1,104,2.16,1,11,1561248000000000000
5127131,1946840,0,6,40.72982,-73.98316,0,185,7,21,0.4,1,27,1559606400000000000
5131879,26529661,1,0,40.7127,-73.94643,0,1763,60,0,0.0,1,0,1301270400000000000
5132306,24711354,1,8,40.66809,-73.93373,1,33,28,20,0.37,1,282,1554508800000000000
5132986,2086194,1,34,40.68163,-73.96709,1,55,2,3,0.06,1,189,1431820800000000000
5133942,7088204,1,8,40.67131,-73.94979,0,150,5,8,0.36,1,118,1558310400000000000
5135121,5125933,1,21,40.65621,-73.95696,0,80,21,3,0.07,1,0,1503792000000000000
5136673,8118080,1,1,40.68716,-73.91882,1,40,7,0,0.0,1,0,1301270400000000000
5136833,26558533,0,4,40.79678,-73.96545,1,79,2,8,0.22,1,0,1476576000000000000
5137531,7881946,0,2,40.80657,-73.95532,0,140,2,5,0.09,1,0,1425513600000000000
5141379,21112602,0,29,40.73253,-73.99826,0,198,2,15,0.29,1,0,1475107200000000000
5143959,20518366,1,21,40.65887,-73.95105,1,65,1,0,0.0,2,0,1301270400000000000
5144689,26597048,0,2,40.80516,-73.94299,0,117,3,126,3.91,2,66,1562284800000000000
5144831,2055698,0,7,40.77944,-73.95296,0,125,3,2,0.05,1,0,1472083200000000000
5146173,26606802,0,16,40.73451,-74.00746,0,510,3,12,0.24,1,364,1477180800000000000
5148878,215570,1,0,40.71135,-73.96596,0,125,2,5,0.12,1,0,1514764800000000000
5149368,1867263,0,17,40.70663,-74.0117,1,170,1,0,0.0,1,0,1301270400000000000
5152230,26640253,0,2,40.82383,-73.94639,1,65,1,61,1.16,1,323,1556064000000000000
5159567,22011099,1,11,40.72981,-73.95268,0,195,6,21,0.44,1,42,1534291200000000000
5159990,115669,0,10,40.79643,-73.93543,0,115,3,8,0.15,1,183,1494979200000000000
5160871,8780729,0,12,40.7417,-73.9978,0,135,3,31,0.63,1,0,1480896000000000000
5161173,1027417,1,22,40.67365,-73.9814,0,350,3,5,0.12,1,22,1550534400000000000
5162578,23719409,0,2,40.82774,-73.95181,1,115,1,28,1.13,4,6,1544227200000000000
5162580,23719409,0,2,40.82801,-73.95167,1,45,1,205,3.86,4,0,1561075200000000000
5164045,26710027,1,1,40.68074,-73.92513,1,65,2,21,0.43,1,0,1468713600000000000
5168749,10433019,2,20,40.74401,-73.95094,0,135,30,3,0.06,1,231,1561852800000000000
5172992,23386756,1,0,40.70792,-73.94602,1,40,6,0,0.0,1,0,1301270400000000000
5173154,26756453,1,1,40.68833,-73.94329,1,70,1,0,0.0,1,0,1301270400000000000
5175054,22305520,0,5,40.76064,-73.99112,0,199,30,119,2.21,2,215,1560211200000000000
5178944,18388649,0,2,40.82415,-73.94113,1,100,2,0,0.0,1,364,1301270400000000000
5179493,4406876,0,7,40.76761,-73.95391,0,195,6,5,0.11,1,329,1560384000000000000
5179556,26789544,1,54,40.65494,-73.97478,0,200,3,0,0.0,1,0,1301270400000000000
5179785,10711342,1,30,40.66298,-73.99012,0,150,5,1,0.09,1,0,1534204800000000000
5180624,26794599,1,3,40.69237,-73.92097,1,60,2,1,0.02,1,0,1442793600000000000
5181492,15714652,1,3,40.70041,-73.93816,1,70,11,21,0.4,1,134,1558137600000000000
5181720,5399418,1,3,40.69092,-73.90443,1,30,1,0,0.0,1,0,1301270400000000000
5183502,1762555,1,0,40.71508,-73.94586,1,100,4,38,1.06,1,10,1560297600000000000
5184986,26819401,0,7,40.77594,-73.95584,0,180,3,3,0.06,1,0,1455580800000000000
5185359,5788393,2,20,40.76117,-73.9265,0,105,2,19,0.41,1,0,1518825600000000000
5188746,5896802,0,2,40.81502,-73.9546,0,110,90,7,0.28,1,90,1519603200000000000
5188840,26377263,2,115,40.59642,-73.75606,1,38,6,5,0.11,43,313,1512172800000000000
5191617,3977023,1,1,40.68977,-73.95603,1,70,1,1,0.02,2,0,1440979200000000000
5191630,21538710,1,8,40.67116,-73.94293,0,72,7,11,0.21,1,0,1478822400000000000
5191965,610690,1,1,40.68006,-73.91113,1,75,1,35,0.69,2,80,1561507200000000000
5192165,26856159,0,2,40.82306,-73.94688,1,63,1,209,4.12,3,274,1560384000000000000
5192219,26856159,0,2,40.82153,-73.94651,1,58,1,194,3.81,3,307,1561161600000000000
5192459,10677483,0,4,40.80173,-73.96625,1,70,1,0,0.0,1,0,1301270400000000000
5193421,1002840,0,6,40.72669,-73.98275,0,145,5,63,1.24,1,242,1561334400000000000
5193916,26867230,1,24,40.69605,-73.98207,1,45,1,3,0.08,2,0,1468540800000000000
5194812,23909946,1,3,40.68755,-73.91856,1,60,2,77,1.56,3,28,1560902400000000000
5195409,12879620,0,4,40.79148,-73.97828,0,158,100,2,0.04,1,290,1533081600000000000
5195568,26877037,1,53,40.60059,-73.95899,1,139,1,3,0.06,2,0,1444780800000000000
5195654,26877931,1,1,40.69467,-73.9501,1,45,5,20,0.38,1,52,1508716800000000000
5199439,23772724,0,7,40.77339,-73.95421,0,99,30,13,0.26,15,333,1558742400000000000
5199814,26899122,1,39,40.66437,-73.98353,0,85,3,1,0.02,1,0,1441065600000000000
5200433,24052348,0,6,40.72042,-73.97998,1,85,10,14,0.27,4,18,1554249600000000000
5204458,1238879,1,8,40.67198,-73.93011,0,95,3,2,0.04,1,0,1440633600000000000
5205123,81928,1,1,40.6856,-73.95332,0,150,3,45,0.96,1,0,1545609600000000000
5205171,1242374,1,0,40.71495,-73.93997,1,96,3,82,1.58,1,289,1560643200000000000
5207973,26942242,0,6,40.7295,-73.98623,0,230,2,1,0.02,1,0,1427760000000000000
5210286,8353665,0,2,40.82227,-73.94878,0,150,4,4,0.07,1,33,1557878400000000000
5211090,26958002,0,26,40.74041,-73.98176,0,225,2,2,0.04,1,0,1435190400000000000
5211296,17448220,1,1,40.68383,-73.92226,0,130,3,138,2.59,1,254,1560816000000000000
5212133,2265800,1,11,40.72862,-73.95495,0,116,1,0,0.0,1,0,1301270400000000000
5213963,26975156,0,10,40.80302,-73.93476,0,115,4,1,0.02,1,0,1427846400000000000
5214511,25762289,1,11,40.72614,-73.94813,0,126,3,3,0.06,1,110,1559606400000000000
5216799,26564745,1,21,40.65649,-73.95854,0,174,5,17,0.32,1,15,1451779200000000000
5217507,3510638,0,25,40.74479,-73.97573,0,149,5,13,0.24,1,0,1526774400000000000
5219488,26781249,0,7,40.76802,-73.95653,0,150,4,10,0.19,1,0,1527552000000000000
5224210,1220404,1,47,40.66811,-73.89394,0,100,2,1,0.03,2,292,1462233600000000000
5225088,2265022,4,170,40.62726,-74.1588,0,150,5,16,0.33,1,299,1558051200000000000
5227024,27046912,0,2,40.80669,-73.95655,1,89,4,56,1.07,2,15,1560988800000000000
5229212,1226742,1,19,40.68383,-73.96319,0,308,2,62,2.01,2,294,1561334400000000000
5231104,27072226,1,8,40.66926,-73.93603,1,40,1,0,0.0,1,0,1301270400000000000
5231817,2119276,0,7,40.76201,-73.96084,0,150,30,5,0.11,39,228,1522195200000000000
5232121,3339701,2,37,40.77776,-73.91612,1,55,1,90,1.72,4,310,1561075200000000000
5232570,27081028,0,9,40.759,-73.9701,1,55,1,16,0.52,1,0,1558137600000000000
5233279,19034179,0,7,40.76902,-73.95807,0,139,2,2,0.07,1,0,1483401600000000000
5233345,27084741,2,44,40.74436,-73.91141,1,90,1,27,0.55,2,365,1540166400000000000
5236146,4655245,0,10,40.79462,-73.94923,0,249,3,150,2.91,1,159,1560816000000000000
5236234,12762559,0,7,40.78633,-73.95218,0,150,1,0,0.0,1,0,1301270400000000000
5237336,189275,1,24,40.69658,-73.97116,0,95,1,49,6.77,1,40,1561852800000000000
5237422,1297675,1,34,40.68093,-73.97182,1,135,2,79,1.49,2,11,1560902400000000000
5238491,675317,1,11,40.73712,-73.95521,1,45,17,0,0.0,1,0,1301270400000000000
5240711,27121854,0,9,40.75239,-73.9707,0,289,10,169,3.23,1,3,1546387200000000000
5241757,1884659,1,3,40.70827,-73.92264,0,97,2,47,0.88,2,345,1560038400000000000
5242156,956379,1,39,40.66309,-73.98497,0,180,30,84,1.7,1,204,1559260800000000000
5247202,172672,0,7,40.77828,-73.94768,0,75,30,32,0.67,1,4,1557100800000000000
5248975,9423379,1,0,40.71526,-73.95016,0,320,6,10,0.2,1,0,1534809600000000000
5251338,17129810,1,72,40.66541,-74.01407,1,60,5,66,1.75,5,326,1541116800000000000
5251340,17129810,1,100,40.68173,-74.00366,1,60,3,118,2.84,5,326,1562457600000000000
5251586,5102579,1,22,40.68247,-73.97961,0,144,15,6,0.11,1,0,1472688000000000000
5251624,3114551,1,3,40.69888,-73.92081,1,40,14,0,0.0,1,0,1301270400000000000
5251673,27181264,1,0,40.71843,-73.95725,1,115,1,0,0.0,1,0,1301270400000000000
5251719,27181498,0,17,40.70573,-74.00855,2,75,1,0,0.0,1,0,1301270400000000000
5252343,419629,2,43,40.74125,-73.89035,1,47,2,2,0.04,1,17,1424649600000000000
5257388,27212322,0,5,40.75563,-73.99424,1,1450,1,0,0.0,1,0,1301270400000000000
5258014,3605729,1,0,40.70709,-73.95191,1,100,3,19,0.42,1,0,1557014400000000000
5258459,1519119,0,15,40.8545,-73.93169,2,50,1,0,0.0,1,89,1301270400000000000
5259407,2119276,0,16,40.73226,-74.00644,0,250,30,3,0.06,39,365,1450828800000000000
5260942,1478146,0,2,40.80177,-73.9571,0,115,8,9,0.18,1,111,1539561600000000000
5261712,17491348,0,6,40.72878,-73.97747,1,60,7,1,0.02,1,0,1431648000000000000
5261913,27238076,0,5,40.76432,-73.98599,1,135,2,195,3.69,1,241,1561680000000000000
5262076,4534649,0,2,40.81617,-73.95371,1,50,2,170,3.2,3,84,1561248000000000000
5262333,27053744,0,9,40.76186,-73.97324,0,149,3,1,0.02,1,0,1425081600000000000
5266736,27261471,1,56,40.64716,-73.89403,0,120,2,1,1.0,2,140,1561852800000000000
5266888,14684238,0,6,40.7249,-73.98852,0,150,5,22,0.41,1,6,1560902400000000000
5267177,27263990,1,3,40.69544,-73.93046,0,110,3,0,0.0,1,0,1301270400000000000
5268045,10698270,0,7,40.76578,-73.95509,1,95,1,21,0.39,2,188,1549670400000000000
5268960,6155803,1,11,40.72402,-73.95025,0,190,2,12,0.29,1,0,1508025600000000000
5269840,27277459,1,23,40.65491,-73.9222,0,139,4,77,1.65,2,340,1561507200000000000
5270589,26732630,0,6,40.72787,-73.98969,1,115,1,0,0.0,1,0,1301270400000000000
5271661,6960329,0,4,40.77484,-73.98659,1,130,2,2,0.94,1,150,1561852800000000000
5271997,6716330,0,4,40.77311,-73.98606,1,125,3,124,2.32,3,347,1561334400000000000
5276602,20114391,1,24,40.68557,-73.97073,1,45,21,14,0.27,2,48,1547424000000000000
5276704,27314977,0,7,40.76771,-73.95844,0,110,4,8,0.15,1,0,1545264000000000000
5276908,8858347,1,24,40.68792,-73.97319,0,120,21,12,0.22,1,22,1534118400000000000
5277117,6023360,1,8,40.67221,-73.95584,1,50,1,1,0.02,1,0,1431734400000000000
5277242,8627814,1,0,40.70629,-73.92884,0,100,2,3,0.06,1,0,1460505600000000000
5278810,6900870,1,34,40.67382,-73.96782,1,75,2,14,0.27,1,0,1474243200000000000
5278927,7503643,1,11,40.72546,-73.94046,0,129,30,7,0.14,52,328,1559347200000000000
5279859,6339750,0,26,40.74084,-73.98008,0,196,5,66,1.23,1,323,1562025600000000000
5279902,7181834,0,12,40.73861,-73.99482,0,400,1,0,0.0,1,0,1301270400000000000
5279925,153675,0,6,40.73279,-73.98746,0,140,12,1,0.02,2,164,1441065600000000000
5284341,15264295,2,62,40.73973,-73.90731,1,60,1,0,0.0,1,0,1301270400000000000
5285141,11483208,1,0,40.70903,-73.95936,1,55,1,4,0.1,1,0,1461456000000000000
5285553,2423067,0,10,40.79303,-73.93368,0,175,2,24,0.56,2,0,1552262400000000000
5285867,11601961,1,18,40.64858,-73.96378,0,90,3,24,0.45,1,29,1554595200000000000
5286096,3866196,0,9,40.7461,-73.98632,0,281,1,3,0.07,1,0,1461283200000000000
5286482,27371081,1,63,40.62636,-73.9627,1,50,2,21,1.47,1,179,1555804800000000000
5287414,27376622,0,36,40.73765,-73.98366,2,65,1,49,0.93,1,353,1560902400000000000
5287733,27379417,2,104,40.66788,-73.82419,1,85,1,243,4.54,1,281,1525046400000000000
5288228,860636,3,160,40.83875,-73.88728,1,38,3,15,0.28,3,0,1538352000000000000
5288376,11297009,0,4,40.78785,-73.97717,1,59,1,15,0.29,4,330,1504483200000000000
5288942,1189622,2,28,40.69804,-73.90683,1,40,4,15,0.3,1,0,1479081600000000000
5292616,16427090,0,12,40.73933,-73.99879,0,229,3,2,0.06,1,0,1477958400000000000
